Language_ID,Parameter_ID,Value,Language_ID_raw,Parameter_ID_raw,Code_ID,Language_abbr,Language_Type_ID,Language_Region_ID,Parameter_Category_ID,Parameter_Description,Parameter_Attestation,Parameter_Pervasiveness,Source,Example_ID,Comment
Newfoundland English,Resumptive/shadow pronouns,?,13,194,194-NA,NfldE,L1t,Am,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Colloquial American English,Resumptive/shadow pronouns,X,14,194,194-X,CollAmE,L1c,Am,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Urban African American Vernacular English,Resumptive/shadow pronouns,B,15,194,194-B,UAAVE,L1c,Am,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Rural African American Vernacular English,Resumptive/shadow pronouns,B,16,194,194-B,RAAVE,L1c,Am,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Earlier African American Vernacular English,Resumptive/shadow pronouns,D,17,194,194-D,EAAVE,L1c,Am,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Ozark English,Resumptive/shadow pronouns,D,18,194,194-D,OzE,L1t,Am,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Appalachian English,Resumptive/shadow pronouns,C,19,194,194-C,AppE,L1t,Am,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Southeast American enclave dialects,Resumptive/shadow pronouns,B,20,194,194-B,SEAmE,L1t,Am,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Gullah,Resumptive/shadow pronouns,B,21,194,194-B,Gullah,Cr,Am,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,2204,
Chicano English,Resumptive/shadow pronouns,D,22,194,194-D,ChcE,L2,Am,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,2240,
Bahamian English,Resumptive/shadow pronouns,D,23,194,194-D,BahE,L1c,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Bahamian Creole,Resumptive/shadow pronouns,D,24,194,194-D,BahC,Cr,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Barbadian Creole (Bajan),Resumptive/shadow pronouns,D,25,194,194-D,Bajan,Cr,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Jamaican English,Resumptive/shadow pronouns,D,26,194,194-D,JamE,L2,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Jamaican Creole,Resumptive/shadow pronouns,B,27,194,194-B,JamC,Cr,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,2415,
San Andrés Creole,Resumptive/shadow pronouns,D,28,194,194-D,SanAC,Cr,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Belizean Creole,Resumptive/shadow pronouns,C,29,194,194-C,BelC,Cr,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,1521,
Guyanese Creole (Creolese),Resumptive/shadow pronouns,D,30,194,194-D,GuyC,Cr,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Eastern Maroon Creole,Resumptive/shadow pronouns,X,31,194,194-X,EMarC,Cr,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Saramaccan,Resumptive/shadow pronouns,D,32,194,194-D,Saramaccan,Cr,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Sranan,Resumptive/shadow pronouns,B,33,194,194-B,Sranan,Cr,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,2607,
Trinidadian Creole,Resumptive/shadow pronouns,C,34,194,194-C,TrinC,Cr,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,2733,
Vincentian Creole,Resumptive/shadow pronouns,D,35,194,194-D,VinC,Cr,Ca,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Krio (Sierra Leone Creole),Resumptive/shadow pronouns,D,36,194,194-D,Krio,Cr,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Liberian Settler English,Resumptive/shadow pronouns,C,37,194,194-C,LibSE,L1c,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Vernacular Liberian English,Resumptive/shadow pronouns,B,38,194,194-B,VLibE,P,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,2994,
Ghanaian English,Resumptive/shadow pronouns,C,39,194,194-C,GhE,L2,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,3069,
Ghanaian Pidgin,Resumptive/shadow pronouns,B,40,194,194-B,GhP,P,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,3736,
Nigerian English,Resumptive/shadow pronouns,C,41,194,194-C,NigE,L2,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,3120,
Nigerian Pidgin,Resumptive/shadow pronouns,A,42,194,194-A,NigP,P,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,646,
Cameroon English,Resumptive/shadow pronouns,B,43,194,194-B,CamE,L2,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Cameroon Pidgin,Resumptive/shadow pronouns,A,44,194,194-A,CamP,P,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,149,
Tanzanian English,Resumptive/shadow pronouns,X,45,194,194-X,TznE,L2,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Kenyan English,Resumptive/shadow pronouns,B,46,194,194-B,KenE,L2,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,726 727,
Ugandan English,Resumptive/shadow pronouns,D,47,194,194-D,UgE,L2,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
White Zimbabwean English,Resumptive/shadow pronouns,D,48,194,194-D,WhZimE,L1c,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Black South African English,Resumptive/shadow pronouns,A,49,194,194-A,BlSAfE,L2,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,3353,
Indian South African English,Resumptive/shadow pronouns,B,50,194,194-B,InSAfE,L2,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,3557,
White South African English,Resumptive/shadow pronouns,C,51,194,194-C,WhSAfE,L1c,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,3416,
Indian English,Resumptive/shadow pronouns,A,52,194,194-A,IndE,L2,As,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,945,
Pakistani English,Resumptive/shadow pronouns,D,53,194,194-D,PakE,L2,As,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Butler English,Resumptive/shadow pronouns,D,54,194,194-D,ButlE,P,As,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Sri Lankan English,Resumptive/shadow pronouns,D,55,194,194-D,SLkE,L2,As,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Hong Kong English,Resumptive/shadow pronouns,A,56,194,194-A,HKE,L2,As,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,317,
Colloquial Singapore English (Singlish),Resumptive/shadow pronouns,D,57,194,194-D,CollSgE,L1c,As,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Malaysian English,Resumptive/shadow pronouns,B,58,194,194-B,MalE,L2,As,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,230,
Australian English,Resumptive/shadow pronouns,D,59,194,194-D,AusE,L1c,Au,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Australian Vernacular English,Resumptive/shadow pronouns,B,60,194,194-B,AusVE,L1c,Au,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Aboriginal English,Resumptive/shadow pronouns,C,61,194,194-C,AborE,L1c,Au,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Roper River Creole (Kriol),Resumptive/shadow pronouns,D,62,194,194-D,RRC,Cr,Au,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Torres Strait Creole,Resumptive/shadow pronouns,D,63,194,194-D,TorSC,Cr,Au,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
New Zealand English,Resumptive/shadow pronouns,?,64,194,194-NA,NZE,L1c,Pa,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Norfolk Island/ Pitcairn English,Resumptive/shadow pronouns,C,65,194,194-C,Norf'k,P,Pa,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,874,
Palmerston English,Resumptive/shadow pronouns,?,66,194,194-NA,PalmE,Cr,Pa,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Acrolectal Fiji English,Resumptive/shadow pronouns,C,67,194,194-C,FijiE,L2,Pa,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Pure Fiji English (basilectal FijiE),Resumptive/shadow pronouns,A,68,194,194-A,CollFijiE,L2,Pa,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Bislama,Resumptive/shadow pronouns,B,69,194,194-B,Bislama,Cr,Pa,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Tok Pisin,Resumptive/shadow pronouns,?,70,194,194-NA,TP,P,Pa,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Hawaiʼi Creole,Resumptive/shadow pronouns,D,71,194,194-D,HawC,Cr,Pa,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Falkland Islands English,Resumptive/shadow pronouns,D,72,194,194-D,FlkE,L1c,SA,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
St. Helena English,Resumptive/shadow pronouns,?,73,194,194-NA,StHE,L1c,SA,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Tristan da Cunha English,Resumptive/shadow pronouns,D,74,194,194-D,TdCE,L1c,SA,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Philippine English,Resumptive/shadow pronouns,C,75,194,194-C,PhilE,L1c,As,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Cape Flats English,Resumptive/shadow pronouns,D,76,194,194-D,CFE,L2,Af,8,This is the house which I painted it yesterday.,0.473684210526316,0.55,,,
Orkney and Shetland English,Postposed one as sole relativizer,D,1,195,195-D,O&SE,L1t,BI,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Scottish English,Postposed one as sole relativizer,D,2,195,195-D,ScE,L1t,BI,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Irish English,Postposed one as sole relativizer,D,3,195,195-D,IrE,L1c,BI,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Manx English,Postposed one as sole relativizer,D,4,195,195-D,ManxE,L1c,BI,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Welsh English,Postposed one as sole relativizer,D,5,195,195-D,WelE,L1c,BI,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
English dialects in the North of England,Postposed one as sole relativizer,D,6,195,195-D,North,L1t,BI,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
English dialects in the Southwest of England,Postposed one as sole relativizer,?,7,195,195-NA,SW,L1t,BI,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
East Anglian English,Postposed one as sole relativizer,D,8,195,195-D,EA,L1t,BI,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
English dialects in the Southeast of England,Postposed one as sole relativizer,D,9,195,195-D,SE,L1t,BI,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Channel Islands English,Postposed one as sole relativizer,D,10,195,195-D,ChIsE,L1c,BI,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
British Creole,Postposed one as sole relativizer,D,11,195,195-D,BrC,Cr,BI,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Maltese English,Postposed one as sole relativizer,D,12,195,195-D,MaltE,L1c,BI,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Newfoundland English,Postposed one as sole relativizer,D,13,195,195-D,NfldE,L1t,Am,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Colloquial American English,Postposed one as sole relativizer,X,14,195,195-X,CollAmE,L1c,Am,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Urban African American Vernacular English,Postposed one as sole relativizer,D,15,195,195-D,UAAVE,L1c,Am,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Rural African American Vernacular English,Postposed one as sole relativizer,D,16,195,195-D,RAAVE,L1c,Am,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Earlier African American Vernacular English,Postposed one as sole relativizer,D,17,195,195-D,EAAVE,L1c,Am,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Ozark English,Postposed one as sole relativizer,D,18,195,195-D,OzE,L1t,Am,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Appalachian English,Postposed one as sole relativizer,D,19,195,195-D,AppE,L1t,Am,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Southeast American enclave dialects,Postposed one as sole relativizer,D,20,195,195-D,SEAmE,L1t,Am,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Gullah,Postposed one as sole relativizer,D,21,195,195-D,Gullah,Cr,Am,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Chicano English,Postposed one as sole relativizer,X,22,195,195-X,ChcE,L2,Am,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Bahamian English,Postposed one as sole relativizer,D,23,195,195-D,BahE,L1c,Ca,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Bahamian Creole,Postposed one as sole relativizer,D,24,195,195-D,BahC,Cr,Ca,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Barbadian Creole (Bajan),Postposed one as sole relativizer,D,25,195,195-D,Bajan,Cr,Ca,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
Jamaican English,Postposed one as sole relativizer,D,26,195,195-D,JamE,L2,Ca,8,That boy pinch my sister one very naughty ‘That boy who pinched my sister is very naughty’,0.0526315789473684,0.625,,,
